"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.825671750E0,-8.228588849E-2,6.403515339E-1,4.266253114E-2,6.470248418E-1
1.835646750E0,-1.672724038E-1,5.179372430E-1,7.404149324E-2,5.492915323E-1
1.845621750E0,-2.395366877E-1,3.710972965E-1,9.864708036E-2,4.525729496E-1
1.855596750E0,-3.004447818E-1,2.192683518E-1,1.202735454E-1,3.909109908E-1
1.865571750E0,-3.511709869E-1,7.278694212E-2,1.388473213E-1,3.845745436E-1
1.875546750E0,-3.804265857E-1,-5.638995394E-2,1.440034658E-1,4.106594844E-1
1.885521750E0,-3.964688182E-1,-1.682097763E-1,1.426169425E-1,4.536757046E-1
1.895497750E0,-3.831892312E-1,-2.479272485E-1,1.349020451E-1,4.759206543E-1
1.905472750E0,-3.596912324E-1,-2.951807678E-1,1.141590476E-1,4.791051623E-1
1.915447750E0,-3.173403144E-1,-3.221450150E-1,8.652102947E-2,4.604000156E-1
1.925422750E0,-2.560051680E-1,-3.306108415E-1,5.435366184E-2,4.216592168E-1
1.935397750E0,-1.805271804E-1,-3.269886672E-1,1.999036223E-2,3.740471440E-1
1.945372750E0,-1.019668356E-1,-3.256343603E-1,-1.231032796E-2,3.414476773E-1
1.955347750E0,-1.958088018E-2,-3.336094618E-1,-4.502646253E-2,3.372033010E-1
1.965322750E0,6.541587412E-2,-3.658981621E-1,-6.893092394E-2,3.780372652E-1
1.975297750E0,1.467887759E-1,-4.185547233E-1,-8.991849422E-2,4.525708085E-1
1.985272750E0,2.166350633E-1,-4.981454313E-1,-1.030635238E-1,5.529029854E-1
1.995247750E0,2.785727382E-1,-5.980100036E-1,-1.111677885E-1,6.690119670E-1
2.005222750E0,3.231182992E-1,-7.157458067E-1,-1.140486374E-1,7.935392787E-1
2.015197750E0,3.563622832E-1,-8.405274153E-1,-1.124555320E-1,9.198514333E-1
2.025172750E0,3.711268604E-1,-9.661192894E-1,-1.002799347E-1,1.039796948E0
